invoice_number,voucher_number,voucher_type,invoice_date,due_date,financial_year,payment_status,payment_mode,credit_period,debit_amount,credit_amount,outstanding_balance,gst_number,gst_type,state,tax_amount,discount_,currency,hospital_name,hospital_type,doctor_name,doctor_specialty,surgeon_id,hospital_gst,city,territory,sales_executive,distributor_name,branch,product_name,product_category,implant_type,batch_number,lot_number,udi_code,serial_number,sterilization_status,expiry_date,manufacturing_date,quantity,unit,rate,mrp,surgery_type,implant_material,brand,warehouse,dispatch_date,delivery_status,courier_partner,stock_availability,reorder_level,inventory_balance,return_status,narration,export_note,primary_key
INV/1129,VCH1129,Sales,2025-08-12,2025-10-11,2025-26,Paid,NEFT,45,26250.0,26250.0,19687.5,27AAACT1234F1Z5,CGST+SGST,Karnataka,1250.0,0,₹,APEX HOSPITAL,Multi-Specialty Hospital,Dr P Nair,Spine Surgeon,SURG-004,27ABCDE1234F1Z1,Mumbai,West,Sneha Joshi,Trauma Supplies,South-1,External Fixator,Trauma Fixation,Fixator,B4242-A,L19450,UDI-961896-C,SN788438,Sterile,02 Aug 2027,45761,1,Pieces,25000,30000.00,Trauma Stabilization,Aluminium,TraumaFix,Pune Main,14-08-2025,Delivered,Professional Couriers,Low Stock,5,30,Pending,"Approved by store; udi matched, ref=""INV/1129""",Unicode NBSP present,f79e2dbbd496bee192df4705d445c0b8
INV/1130,VCH1130,Sales,2025-05-17,2025-07-01,2025-26,Partially Paid,cash,45,19656.0,19656.0,0.0,24BBBCD2345G1Z2,IGST,Maharashtra,936.0,2.5 %,INR,ortho care centre,Orthopedic Clinic,Dr Meera Iyer,Joint Replacement Surgeon,SURG-002,24FGHIJ5678K1Z2,Pune,WEST 1,S. Joshi,Trauma Supplies,South-1,Bone Drill Set,Surgical Instrument,Instrument,B2237-A,L37228,UDI-894305-A,SN991642,STERILE,46514,17-04-2025,8,Pieces,"2,400.00","2,640.00",Surgical Prep,Steel,JointMax,Pune WH,17-05-2025,Delivered,Delhivery,In Stock,10,5,nan,"Revised invoice after doctor change,
please verify branch mapping",Alias master matched,306147785dc269e144e034ae7bb0bea5
inv/1130,VCH1130,Sales,2025-05-17,2025-07-16,2025-26,Adjusted,NEFT,45,157248.0,157248.0,78624.0,27AAACT1234F1Z5,IGST,Maharashtra,16848.0,2.5%,₹,apex hospital,Multi-Specialty Hospital,Dr. Anil Sharma,Orthopedic Surgeon,SURG-001,24FGHIJ5678K1Z2,Thane,South,Amit Verma,Ortho Distributors Pvt Ltd,CENTRAL 1,Bone Drill Set,Surgical Instrument,Instrument,B2086-B,L73953,UDI-488944-B,SN690055,Sterile,07 May 2027,45704,12,BOX,12000.00,13800.00,Surgical Prep,Steel,OrthoFlex,Mumbai WH,18-05-2025,Delivered,DTDC,In Stock,10,3,Pending,Credit note adjustment for return batch,Unicode NBSP present,da4e34ec7a86cfdf248b705e63f60adb
INV/1130,VCH1130,Sales,2025-05-17,2025-07-01,2025-26,Partially Paid,RTGS,15,242313.0,242313.0,181734.75,27AAACT1234F1Z5,CGST+SGST,Karnataka,36963.0,7.5%,INR,Ortho Care Center,Orthopedic Clinic,DR MEERA IYER,Joint Replacement Surgeon,SURG-002,27ABCDE1234F1Z1,Pune,Central,Rahul Mehta,Ortho Distributors,Central-1,Bone Drill Set,Surgical Instrument,Instrument,B5695-B,L81896,UDI-384639-A,SN791377,Sterile,03 Nov 2027,45704,12,Pieces,"₹18,500.00",20350.00,Surgical Prep,Steel,JointMax,Ahmedabad WH,17-05-2025,Hold,Blue Dart,Low Stock,20,15,Yes,Approved by store; udi matched,Text numeric field,14fe3897914b6295f953ffc239163aae
inv/1130,VCH1130,Sales,2025-05-17,2025-07-01,2025-26,Paid,Bank Transfer,45,9450.0,9450.0,4725.0,27AAACT1234F1Z5,IGST,Gujarat,450.0,0.10,INR,city medisurg,Multi-Specialty Hospital,dr. p. nair,Spine Surgeon,SURG-004,27ABCDE1234F1Z1,Surat,Central 1,Amit Verma,Trauma Supplies LLP,W1,Knee Prosthesis,Joint Replacement,Prosthesis,B3694-B,L48867,UDI-979051-A,SN885032,Non-Sterile,08 Nov 2026,45764,8,Pieces,1250.00,"₹1,375.00",Arthroplasty,Cobalt Chrome,SpinePro,Ahmedabad WH,18-05-2025,Delivered,TCS,Reorder,20,30,Yes,Credit note adjustment for return batch,Alias master matched,aa18f68bb303abbd292c0d960d61f3c5
inv/1131,VCH1131,Sales Return,2025-11-06,2025-12-06,2025-26,Partially Paid,Bank Transfer,15,12757.5,12757.5,12757.5,24BBBCD2345G1Z2,CGST+SGST,Karnataka,607.5,10,INR,Apex Hospital Ltd.,Multi-Specialty Hospital,DR. P. NAIR,Spine Surgeon,SURG-004,27ABCDE1234F1Z1,Mumbai,South,S. Joshi,Trauma Supplies LLP,Central-1,Bone Drill Set,Surgical Instrument,Instrument,B9937-C,L44773,UDI-395118-A,SN965625,Sterile,27 Oct 2027,07 Sep 2025,2,PCS,"6,750.00",7425.00,Surgical Prep,Steel,BoneLock,Pune WH,45968,Partially Delivered,Delhivery,Reserved,10,5,No,Freight included; round-off applied,Trailing space preserved,1c0debe27da6c357d039e5ae3745b6c6
INV/1131,VCH1131,Sales,2025-11-06,2025-12-06,2025-26,Pending,Bank Transfer,15,53808.0,53808.0,26904.0,29CCCDD3456H1Z3,CGST/SGST,Karnataka,8208.0,5 %,Rs.,APEX HOSPITAL,Multi-Specialty Hospital,dr a. sharma,Orthopedic Surgeon,SURG-001,24FGHIJ5678K1Z2,Thane,South,Rahul Mehta,Trauma Supplies,S-1,Cancellous Screw,Orthopedic Implant,Screw,B1962-A,L52457,UDI-315386-C,SN500721,STERILE,27-10-2027,45907,4 PCS,BOX,12000,13200,Fracture Fixation,Stainless Steel,OSM,Pune Main,06 Nov 2025,In Transit,Delhivery,Reserved,25,5,No,Dispatch against PO; follow-up due on next cycle,Text numeric field,3d2b2f5f965e74ac53353444c0c4ccb7
INV/1132,VCH1132,Receipt,2025-06-13,2025-07-28,2025-26,Paid,cash,15,17841.6,17841.6,8920.8,27AAACT1234F1Z5,IGST,Karnataka,2721.6,0,₹,CITY MEDISURG,Multi-Specialty Hospital,Dr A. Sharma,Orthopedic Surgeon,SURG-001,27ABCDE1234F1Z1,Surat,West-1,S. Joshi,Trauma Supplies LLP,West-1,Cancellous Screw,Orthopedic Implant,Screw,B6431-A,L63865,UDI-186403-B,SN328374,Sterile,46186,13 Feb 2025,8 PCS,Box,1890.00,2268.00,Fracture Fixation,Stainless Steel,BoneLock,Nagpur WH,13-06-2025,Delivered,DTDC,In Stock,5,5,No,"Revised invoice after doctor change,
please verify branch mapping",Text numeric field,c67d0f580b34edc30634aa2e769ef59a
INV/1132,VCH1132,Receipt,2025-06-13,2025-08-12,2025-26,Paid,cash,60,124320.0,124320.0,124320.0,27AAACT1234F1Z5,IGST,Gujarat,13320.0,7.5,₹,Apex Hospital Ltd.,Multi-Specialty Hospital,Dr Nisha Patel,Orthopedic Surgeon,SURG-005,24FGHIJ5678K1Z2,Mumbai,Central,S. Joshi,Trauma Supplies LLP,Central-1,Bone Drill Set,Surgical Instrument,Instrument,B7637-B,L13393,UDI-239742-C,SN479191,Sterile,46541,45731,10 PCS,Pieces,12000.00,13200.00,Surgical Prep,Steel,SpinePro,Mumbai WH,14 Jun 2025,Delivered,TCS,In Stock,25,8,Pending,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Alias master matched,a66294a02937d6fec3e771addd42210e
inv/1132,VCH1132,Receipt,2025-06-13,2025-07-13,2025-26,Partially Paid,cash,45,21168.0,21168.0,10584.0,24BBBCD2345G1Z2,IGST,Gujarat,2268.0,0,Rs.,APEX HOSPITAL,Multi-Specialty Hospital,dr meera iyer,Joint Replacement Surgeon,SURG-002,27ABCDE1234F1Z1,Thane,West-1,S. Joshi,ORTHO DISTRIBUTORS,W1,External Fixator,Trauma Fixation,Fixator,B6864-C,L87470,UDI-263100-C,SN301960,STERILE,46361,2025/04/14,10,Box,1890.00,2079.00,Trauma Stabilization,Aluminium,TraumaFix,Mumbai WH,45822,Partially Delivered,Professional Couriers,In Stock,5,15,Yes,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Unicode NBSP present,bfdb631cadedd7204b934c04a0ff2b1e
inv/1133,VCH1133,Sales,2025-07-20,2025-09-03,2025-26,Paid,NEFT,15,2116.8,2116.8,2116.8,27AAACT1234F1Z5,IGST,Karnataka,226.8,0%,Rs.,APEX HOSPITAL,Multi-Specialty Hospital,dr. meera iyer,Joint Replacement Surgeon,SURG-002,27ABCDE1234F1Z1,Mumbai,Central 1,S. Joshi,Trauma Supplies LLP,S-1,External Fixator,Trauma Fixation,Fixator,B8440-B,L92419,UDI-682662-B,SN938721,Sterile,10-07-2027,45798,1,pcs,"₹1,890.00",2268,Trauma Stabilization,Aluminium,JointMax,Mumbai WH,22-07-2025,Partially Delivered,Delhivery,Reorder,5,15,Pending,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Mixed date style,27611f1fa1140e5594b983a90d00e1ea
INV/1133,VCH1133,Receipt,2025-07-20,2025-08-04,2025-26,Adjusted,Cash,45,13643.75,13643.75,6821.88,24BBBCD2345G1Z2,CGST+SGST,Maharashtra,2081.25,7.5,INR,ORTHO CARE CENTER,Orthopedic Clinic,dr. meera iyer,Joint Replacement Surgeon,SURG-002,27ABCDE1234F1Z1,Pune,Central,A. Verma,Trauma Supplies,West-1,External Fixator,Trauma Fixation,Fixator,B5478-B,L68202,UDI-344872-B,SN892876,Sterile,11 Jan 2027,21-04-2025,10,PCS,1250,"1,437.50",Trauma Stabilization,Aluminium,OSM,Ahmedabad WH,2025/07/22,In Transit,DTDC,In Stock,10,3,No,"Revised invoice after doctor change,
please verify branch mapping",Name variation retained,037e890ae19241d3f66fd764416738bd
INV/1133,VCH1133,Sales Return,2025-07-20,2025-09-03,2025-26,Pending,RTGS,45,12757.5,12757.5,9568.12,24BBBCD2345G1Z2,GST,Maharashtra,607.5,10 %,INR,Apex Hospital,Multi-Specialty Hospital,DR. R. KULKARNI,Trauma Surgeon,SURG-003,24FGHIJ5678K1Z2,Thane,West-1,A. Verma,ORTHO DISTRIBUTORS,CENTRAL 1,Cancellous Screw,Orthopedic Implant,Screw,B5616-C,L13774,UDI-454457-B,SN580809,Non-Sterile,11-01-2027,45738,2 PCS,BOX,"6,750.00","8,100.00",Fracture Fixation,Stainless Steel,OrthoFlex,Ahmedabad WH,20 Jul 2025,Delivered,Professional Couriers,Reorder,5,8,nan,Freight included; round-off applied,Name variation retained,3fdad45be14345712435c9449e329558
INV/1134,VCH1134,Sales,2024-09-09,2024-09-24,2024-25,Paid,RTGS,30,19656.0,19656.0,19656.0,24BBBCD2345G1Z2,IGST,Gujarat,936.0,2.5%,INR,Spine & Joint Institute,Orthopedic Clinic,dr. r. kulkarni,Trauma Surgeon,SURG-003,27ABCDE1234F1Z1,Ahmedabad,West-1,Rahul Mehta,Ortho Distributors,South-1,Cancellous Screw,Orthopedic Implant,Screw,B6815-A,L38239,UDI-515461-A,SN232332,Non-Sterile,2026/03/03,2024/05/12,8,PCS,"2,400.00","2,880.00",Fracture Fixation,Stainless Steel,OrthoFlex,Ahmedabad WH,45547,Delivered,Professional Couriers,In Stock,10,30,No,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Mixed date style,5ec0bf03bf8e88b3977bbb729dbaba4f
INV/1134,VCH1134,Payment,2024-09-09,2024-10-24,2024-25,Adjusted,Cheque,60,65559.38,65559.38,32779.69,27AAACT1234F1Z5,IGST,Maharashtra,3121.88,7.5,₹,trauma one,Trauma Center,dr. p. nair,Spine Surgeon,SURG-004,24FGHIJ5678K1Z2,Nagpur,West,R. Mehta,ORTHO DISTRIBUTORS,W1,Bone Drill Set,Surgical Instrument,Instrument,B8679-B,L80054,UDI-186868-B,SN782507,Sterile,09 Sep 2025,2024/06/11,10,PCS,"6,750.00",8100,Surgical Prep,Steel,TraumaFix,Nagpur WH,11 Sep 2024,Delivered,Delhivery,Low Stock,20,8,No,Approved by store; udi matched	tabbed-remark,Alias master matched,c05f590d366725c366fa221e6fb20222
INV/1135,VCH1135,Payment,2025-10-13,2025-10-28,2025-26,Adjusted,Cash,30,10237.5,10237.5,0.0,24BBBCD2345G1Z2,CGST+SGST,Karnataka,487.5,2.5 %,Rs.,Trauma One Pvt Ltd,Trauma Center,DR A. SHARMA,Orthopedic Surgeon,SURG-001,24FGHIJ5678K1Z2,Nagpur,Central 1,S. Joshi,Trauma Supplies LLP,South-1,Bone Drill Set,Surgical Instrument,Instrument,B8967-A,L80667,UDI-242064-A,SN308061,STERILE,31 Mar 2028,15-06-2025,8 PCS,Pieces,1250.00,"1,437.50",Surgical Prep,Steel,JointMax,Pune Main,45943,Delivered,TCS,Reorder,25,15,No,Part payment received; balance pending	tabbed-remark,Name variation retained,c77a426f33910638b3500fec29bfccb7
INV/1135,VCH1135,Receipt,2025-10-13,2025-11-12,2025-26,Pending,UPI,45,90720.0,90720.0,45360.0,24BBBCD2345G1Z2,IGST,Gujarat,9720.0,0.00,INR,ortho care centre,Orthopedic Clinic,dr. meera iyer,Joint Replacement Surgeon,SURG-002,24FGHIJ5678K1Z2,Pune,West-1,R. Mehta,Trauma Supplies LLP,West-1,Knee Prosthesis,Joint Replacement,Prosthesis,B8011-B,L48382,UDI-942875-B,SN271617,Sterile,46663,2025/06/15,12,pcs,"₹6,750.00",7762.50,Arthroplasty,Cobalt Chrome,SpinePro,Mumbai WH,16-10-2025,Partially Delivered,Delhivery,In Stock,20,8,Pending,Freight included; round-off applied,Mixed date style,92bf82ca8292a8cddef41fd6665e87e3
INV/1136,VCH1136,Payment,2026-01-01,2026-03-02,2025-26,Pending,NEFT,60,19353.6,19353.6,19353.6,27AAACT1234F1Z5,CGST+SGST,Karnataka,2073.6,0.10,₹,Trauma One,Trauma Center,Dr. Anil Sharma,Orthopedic Surgeon,SURG-001,29LMNOP9012Q1Z3,Nagpur,West-1,A. Verma,ORTHO DISTRIBUTORS,CENTRAL 1,Knee Prosthesis,Joint Replacement,Prosthesis,B1356-C,L67783,UDI-342656-C,SN435100,Non-Sterile,46563,02-12-2025,8 PCS,Box,2400,2640.00,Arthroplasty,Cobalt Chrome,OrthoFlex,Ahmedabad WH,2026/01/03,In Transit,TCS,Low Stock,10,0,nan,"Exported from Tally	with master alias, ref=""INV/1136""",Alias master matched,f628d79605d8a8bb795189962ad604c7
INV/1136,VCH1136,Sales,2026-01-01,2026-01-31,2025-26,Adjusted,Bank Transfer,60,24570.0,24570.0,12285.0,24BBBCD2345G1Z2,CGST+SGST,Karnataka,1170.0,0.03,Rs.,Ortho Care Center,Orthopedic Clinic,DR P NAIR,Spine Surgeon,SURG-004,29LMNOP9012Q1Z3,Pune,Central,Sneha Joshi,Trauma Supplies,South-1,External Fixator,Trauma Fixation,Fixator,B9523-B,L36274,UDI-803492-A,SN989928,STERILE,46743,03-10-2025,10 PCS,PCS,2400.00,"₹2,640.00",Trauma Stabilization,Aluminium,OSM,Mumbai WH,01-01-2026,Delivered,TCS,In Stock,10,0,No,Dispatch against PO; follow-up due on next cycle,Unicode NBSP present,06461f1a98d6368a39de9b3974004d51
INV/1136,VCH1136,Sales Return,2026-01-01,2026-02-15,2025-26,Pending,NEFT,30,5250.0,5250.0,5250.0,27AAACT1234F1Z5,CGST/SGST,Maharashtra,250.0,0,INR,Spine And Joint Institute,Orthopedic Clinic,Dr Rajesh Kulkarni,Trauma Surgeon,SURG-003,27ABCDE1234F1Z1,Ahmedabad,West,R. Mehta,Trauma Supplies,W1,Knee Prosthesis,Joint Replacement,Prosthesis,B1983-C,L16394,UDI-925316-C,SN850146,Sterile,46563,2025/12/02,4,pcs,1250.00,1437.50,Arthroplasty,Cobalt Chrome,JointMax,Nagpur WH,2026/01/03,Delivered,TCS,In Stock,25,5,Yes,"Exported from Tally	with master alias
Export note retained as multiline remark	tabbed-remark",Unicode NBSP present,4127c704a52b2abde4700f85130b24e9
INV/1137,VCH1137,Receipt,2025-07-03,2025-08-02,2025-26,Partially Paid,Bank Transfer,15,5900.0,5900.0,2950.0,29CCCDD3456H1Z3,CGST/SGST,Gujarat,900.0,0 %,₹,Spine & Joint Institute,Orthopedic Clinic,dr p nair,Spine Surgeon,SURG-004,29LMNOP9012Q1Z3,Ahmedabad,West,Rahul Mehta,Ortho Distributors Pvt Ltd,West-1,External Fixator,Trauma Fixation,Fixator,B8700-B,L67480,UDI-542913-A,SN189325,STERILE,20 Dec 2027,03-06-2025,4,Pieces,"₹1,250.00",1375.00,Trauma Stabilization,Aluminium,JointMax,Nagpur WH,06-07-2025,In Transit,Professional Couriers,In Stock,25,20,nan,Credit note adjustment for return batch,Trailing space preserved,30ced923a08673506094ad7059f86422
inv/1137,VCH1137,Purchase,2025-07-03,2025-07-18,2025-26,Adjusted,Cheque,60,336300.0,336300.0,168150.0,27AAACT1234F1Z5,IGST,Maharashtra,51300.0,5,INR,APEX HOSPITAL,Multi-Specialty Hospital,Dr A. Sharma,Orthopedic Surgeon,SURG-001,29LMNOP9012Q1Z3,Thane,Central 1,Rahul Mehta,Ortho Distributors,CENTRAL 1,Knee Prosthesis,Joint Replacement,Prosthesis,B8569-A,L72782,UDI-314442-A,SN965842,STERILE,46741,2025/04/04,12,BOX,25000,"27,500.00",Arthroplasty,Cobalt Chrome,SpinePro,Pune WH,2025/07/05,Delivered,Delhivery,Reserved,25,20,Yes,Approved by store; udi matched,Name variation retained,af732e108f421606c64fb110893733c3
inv/1138,VCH1138,Sales,2024-07-28,2024-09-26,2024-25,Adjusted,Cash,60,10478.4,10478.4,0.0,24BBBCD2345G1Z2,IGST,Maharashtra,1598.4,0.07,INR,spine and joint institute,Orthopedic Clinic,dr. r. kulkarni,Trauma Surgeon,SURG-003,27ABCDE1234F1Z1,Ahmedabad,West,R. Mehta,Ortho Distributors Pvt Ltd,CENTRAL 1,Cancellous Screw,Orthopedic Implant,Screw,B9009-A,L98841,UDI-409543-C,SN404367,Sterile,45866,28 Jun 2024,4,PCS,"₹2,400.00","₹2,760.00",Fracture Fixation,Stainless Steel,TraumaFix,Pune WH,29 Jul 2024,Partially Delivered,Delhivery,Low Stock,10,30,No,"Invoice for orthopedic implants, includes ""plate, screw"" bundle, ref=""INV/1138""",Mixed date style,0bee0dd07e58667133fc8dcc09ffc4c5
INV/1138,VCH1138,Purchase,2024-07-28,2024-08-12,2024-25,Pending,UPI,60,24570.0,24570.0,18427.5,24BBBCD2345G1Z2,GST,Gujarat,1170.0,2.5 %,INR,Spine & Joint Institute,Orthopedic Clinic,DR NISHA PATEL,Orthopedic Surgeon,SURG-005,24FGHIJ5678K1Z2,Ahmedabad,Central,S. Joshi,ORTHO DISTRIBUTORS,WEST 1,Cancellous Screw,Orthopedic Implant,Screw,B2872-A,L53090,UDI-926897-C,SN715245,Sterile,28 Jul 2025,45441,10,PCS,"₹2,400.00","2,880.00",Fracture Fixation,Stainless Steel,BoneLock,Ahmedabad WH,45503,Delivered,Delhivery,Reorder,20,8,Pending,"Exported from Tally	with master alias
Export note retained as multiline remark",Mixed date style,f4f17711eaf30ca225c67e4eec0d3929
INV/1139,VCH1139,Purchase,2024-12-05,2024-12-20,2024-25,Paid,cash,60,46068.75,46068.75,23034.38,27AAACT1234F1Z5,IGST,Maharashtra,2193.75,2.5,INR,CITY MEDISURG PVT. LTD.,Multi-Specialty Hospital,DR. P. NAIR,Spine Surgeon,SURG-004,24FGHIJ5678K1Z2,Surat,South,A. Verma,ORTHO DISTRIBUTORS,S-1,Spinal Rod,Spinal Implant,Rod,B1042-A,L14506,UDI-802347-A,SN404190,Sterile,2027/05/24,45571,10 PCS,pcs,4500,"₹4,950.00",Spine Stabilization,Titanium Alloy,OSM,Nagpur WH,45634,Hold,DTDC,Low Stock,5,15,Pending,Freight included; round-off applied,Alias master matched,22f2f55c1120b6e49f07588d685d67f9
INV/1139,VCH1139,Sales,2024-12-05,2024-12-20,2024-25,Partially Paid,UPI,45,42480.0,42480.0,31860.0,27AAACT1234F1Z5,GST,Maharashtra,6480.0,0.00,₹,apex hospital,Multi-Specialty Hospital,Dr. Nisha Patel,Orthopedic Surgeon,SURG-005,27ABCDE1234F1Z1,Mumbai,WEST 1,A. Verma,Ortho Distributors,S-1,External Fixator,Trauma Fixation,Fixator,B5300-C,L38917,UDI-875521-A,SN151767,Sterile,05 Dec 2025,06-09-2024,8,BOX,"4,500.00",5175.00,Trauma Stabilization,Aluminium,SpinePro,Mumbai WH-2,45631,Hold,Blue Dart,In Stock,25,8,nan,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Unicode NBSP present,29bafe483d2453fcc19bc51b4e17ba02
INV/1139,VCH1139,Receipt,2024-12-05,2024-12-20,2024-25,Partially Paid,Bank Transfer,60,55282.5,55282.5,41461.88,27AAACT1234F1Z5,CGST+SGST,Karnataka,2632.5,2.5%,INR,ortho care centre,Orthopedic Clinic,Dr Nisha Patel,Orthopedic Surgeon,SURG-005,27ABCDE1234F1Z1,Pune,Central 1,Amit Verma,Trauma Supplies,W1,Knee Prosthesis,Joint Replacement,Prosthesis,B2610-C,L74912,UDI-547889-B,SN823600,STERILE,24-05-2027,06 Oct 2024,8,BOX,6750.00,"7,425.00",Arthroplasty,Cobalt Chrome,SpinePro,Pune Main,07-12-2024,Delivered,Delhivery,In Stock,20,15,Pending,Dispatch against PO; follow-up due on next cycle,Name variation retained,4b38b0520d2ac0120d61cff7bd46060a
inv/1139,VCH1139,Purchase,2024-12-05,2025-02-03,2024-25,Paid,Cheque,15,16511.04,16511.04,0.0,27AAACT1234F1Z5,CGST+SGST,Gujarat,1769.04,2.5,INR,City Medisurg,Multi-Specialty Hospital,Dr Meera Iyer,Joint Replacement Surgeon,SURG-002,24FGHIJ5678K1Z2,Surat,WEST 1,Rahul Mehta,Trauma Supplies LLP,West-1,Spinal Rod,Spinal Implant,Rod,B2186-C,L48129,UDI-125833-B,SN130750,Sterile,29 May 2026,2024/08/07,8,PCS,"1,890.00","₹2,268.00",Spine Stabilization,Titanium Alloy,SpinePro,Mumbai WH-2,08 Dec 2024,Hold,Blue Dart,Reorder,25,0,nan,Part payment received; balance pending,Trailing space preserved,f68d54c36e308493471ac8ba2c7d2a94
INV/1140,VCH1140,Payment,2026-01-02,2026-02-01,2025-26,Adjusted,NEFT,45,37800.0,37800.0,28350.0,27AAACT1234F1Z5,CGST/SGST,Gujarat,1800.0,0%,Rs.,city medisurg pvt. ltd.,Multi-Specialty Hospital,dr. anil sharma,Orthopedic Surgeon,SURG-001,24FGHIJ5678K1Z2,Surat,WEST 1,Amit Verma,Ortho Distributors Pvt Ltd,WEST 1,Cancellous Screw,Orthopedic Implant,Screw,B4720-A,L63487,UDI-256484-A,SN269922,STERILE,02-01-2027,03 Dec 2025,8,Box,4500,"₹5,175.00",Fracture Fixation,Stainless Steel,OrthoFlex,Mumbai WH-2,46026,In Transit,Delhivery,Reserved,25,5,Yes,Approved by store; udi matched,Mixed date style,550225fe566db2e76a081ac59c5c03ad
INV/1140,VCH1140,Sales Return,2026-01-02,2026-02-16,2025-26,Pending,UPI,60,25222.5,25222.5,12611.25,29CCCDD3456H1Z3,CGST+SGST,Karnataka,3847.5,0.05,₹,Apex Hospital,Multi-Specialty Hospital,Dr. P. Nair,Spine Surgeon,SURG-004,29LMNOP9012Q1Z3,Mumbai,South,Rahul Mehta,ORTHO DISTRIBUTORS,S-1,External Fixator,Trauma Fixation,Fixator,B5385-C,L35991,UDI-308275-C,SN883850,STERILE,23-12-2027,03 Nov 2025,5,Pieces,"₹4,500.00",4950,Trauma Stabilization,Aluminium,JointMax,Mumbai WH-2,2026/01/04,In Transit,Delhivery,Reorder,20,30,nan,Freight included; round-off applied,Unicode NBSP present,b5f1e57694c86b5fcff6ecff637da7c2
INV/1140,VCH1140,Purchase,2026-01-02,2026-01-17,2025-26,Partially Paid,RTGS,15,6733.12,6733.12,3366.56,27AAACT1234F1Z5,CGST/SGST,Maharashtra,320.62,5%,₹,Spine And Joint Institute,Orthopedic Clinic,Dr. Anil Sharma,Orthopedic Surgeon,SURG-001,29LMNOP9012Q1Z3,Ahmedabad,South,R. Mehta,ORTHO DISTRIBUTORS,WEST 1,Spinal Rod,Spinal Implant,Rod,B8320-A,L74228,UDI-147897-C,SN590146,Non-Sterile,46924,2025/10/04,1,pcs,6750,7762.5,Spine Stabilization,Titanium Alloy,JointMax,Nagpur WH,2026/01/03,Hold,Blue Dart,Low Stock,25,15,nan,"Exported from Tally	with master alias
Export note retained as multiline remark",Trailing space preserved,a25ecff2d3d2f5948c26cd4a806cddf9
INV/1141,VCH1141,Sales,2025-03-05,2025-04-19,2024-25,Adjusted,NEFT,45,10089.0,10089.0,7566.75,27AAACT1234F1Z5,GST,Maharashtra,1539.0,5 %,INR,Apex Hospital Ltd.,Multi-Specialty Hospital,DR A. SHARMA,Orthopedic Surgeon,SURG-001,27ABCDE1234F1Z1,Mumbai,South-1,Rahul Mehta,Trauma Supplies,South-1,Locking Plate,Orthopedic Implant,Plate,B6955-B,L39287,UDI-825510-A,SN649005,Sterile,2027/02/23,2024/11/05,2,Box,4500.00,"₹4,950.00",Open Reduction,Titanium,OrthoFlex,Pune Main,2025/03/06,Delivered,TCS,Reorder,10,30,No,Part payment received; balance pending,Name variation retained,a9b9f599045b70198c5273b816700245
INV/1141,VCH1141,Receipt,2025-03-05,2025-03-20,2024-25,Paid,Cheque,30,80808.0,80808.0,80808.0,24BBBCD2345G1Z2,CGST/SGST,Gujarat,8658.0,0.03,₹,Apex Hospital Ltd.,Multi-Specialty Hospital,DR RAJESH KULKARNI,Trauma Surgeon,SURG-003,27ABCDE1234F1Z1,Mumbai,Central 1,S. Joshi,Trauma Supplies LLP,Central-1,Knee Prosthesis,Joint Replacement,Prosthesis,B4834-A,L89102,UDI-751623-A,SN544487,Sterile,46086,2024/11/05,4,BOX,"₹18,500.00","₹20,350.00",Arthroplasty,Cobalt Chrome,OrthoFlex,Ahmedabad WH,06-03-2025,Delivered,TCS,In Stock,10,5,nan,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Unicode NBSP present,042824a6ab3ba67835957eb797de59b7
inv/1141,VCH1141,Sales Return,2025-03-05,2025-04-04,2024-25,Partially Paid,Bank Transfer,60,56640.0,56640.0,28320.0,24BBBCD2345G1Z2,GST,Karnataka,8640.0,0.00,Rs.,City Medisurg,Multi-Specialty Hospital,Dr Meera Iyer,Joint Replacement Surgeon,SURG-002,24FGHIJ5678K1Z2,Surat,WEST 1,Amit Verma,Trauma Supplies LLP,South-1,Knee Prosthesis,Joint Replacement,Prosthesis,B6426-B,L87394,UDI-167028-A,SN853229,Sterile,46261,03-02-2025,4 PCS,PCS,"12,000.00","13,200.00",Arthroplasty,Cobalt Chrome,BoneLock,Ahmedabad WH,2025/03/06,Delivered,TCS,Reserved,25,3,nan,Dispatch against PO; follow-up due on next cycle,Text numeric field,4c545838789109380425e04a2accde08
INV/1142,VCH1142,Sales,2024-09-13,2024-11-12,2024-25,Partially Paid,Bank Transfer,15,17841.6,17841.6,8920.8,24BBBCD2345G1Z2,CGST/SGST,Karnataka,2721.6,0%,₹,TRAUMA ONE PVT LTD,Trauma Center,dr. meera iyer,Joint Replacement Surgeon,SURG-002,29LMNOP9012Q1Z3,Nagpur,WEST 1,S. Joshi,Trauma Supplies,South-1,Bone Drill Set,Surgical Instrument,Instrument,B3243-C,L77350,UDI-219441-A,SN476422,Sterile,2026/03/07,2024/07/15,8 PCS,BOX,1890,2079,Surgical Prep,Steel,SpinePro,Pune WH,14 Sep 2024,In Transit,Delhivery,In Stock,25,8,Pending,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Mixed date style,567059e26d90fc5506e4ed69160fe706
